,player,session,date,score,filled
4010,Player 3,Strength Building,2022-06-06,10.0,Not Filled
4011,Player 3,Strength Building,2022-06-07,4.0,Not Filled
4012,Player 3,Strength Building,2022-06-08,4.0,Filled
4013,Player 3,Strength Building,2022-06-09,4.0,Filled
4014,Player 3,Strength Building,2022-06-10,3.0,Not Filled
4015,Player 3,Strength Building,2022-06-13,9.0,Not Filled
4016,Player 3,Strength Building,2022-06-14,5.0,Not Filled
4017,Player 3,Strength Building,2022-06-15,5.0,Filled
4018,Player 3,Strength Building,2022-06-16,7.0,Not Filled
4019,Player 3,Strength Building,2022-06-17,7.0,Filled
4020,Player 3,Strength Building,2022-06-20,7.0,Filled
4021,Player 3,Strength Building,2022-06-21,9.0,Not Filled
4022,Player 3,Strength Building,2022-06-22,9.0,Filled
4023,Player 3,Strength Building,2022-06-23,9.0,Not Filled
4024,Player 3,Strength Building,2022-06-24,9.0,Not Filled
4025,Player 3,Strength Building,2022-06-27,9.0,Filled
4026,Player 3,Strength Building,2022-06-28,9.0,Not Filled
4027,Player 3,Strength Building,2022-06-29,9.0,Filled
4028,Player 3,Strength Building,2022-06-30,3.0,Not Filled
4029,Player 3,Strength Building,2022-07-01,6.0,Not Filled
4030,Player 3,Strength Building,2022-07-04,5.0,Not Filled
4031,Player 3,Strength Building,2022-07-05,5.0,Filled
4032,Player 3,Strength Building,2022-07-06,7.0,Not Filled
4033,Player 3,Strength Building,2022-07-07,8.0,Not Filled
4034,Player 3,Strength Building,2022-07-08,8.0,Not Filled
4035,Player 3,Strength Building,2022-07-11,7.0,Not Filled
4036,Player 3,Strength Building,2022-07-12,6.0,Not Filled
4037,Player 3,Strength Building,2022-07-13,8.0,Not Filled
4038,Player 3,Strength Building,2022-07-14,8.0,Not Filled
4039,Player 3,Strength Building,2022-07-15,8.0,Filled
4040,Player 3,Strength Building,2022-07-18,3.0,Not Filled
4041,Player 3,Strength Building,2022-07-19,3.0,Filled
4042,Player 3,Strength Building,2022-07-20,3.0,Not Filled
4043,Player 3,Strength Building,2022-07-21,6.0,Not Filled
4044,Player 3,Strength Building,2022-07-22,6.0,Filled
4045,Player 3,Strength Building,2022-07-25,3.0,Not Filled
4046,Player 3,Strength Building,2022-07-26,3.0,Filled
4047,Player 3,Strength Building,2022-07-27,10.0,Not Filled
4048,Player 3,Strength Building,2022-07-28,9.0,Not Filled
4049,Player 3,Strength Building,2022-07-29,6.0,Not Filled
4050,Player 4,Agility,2022-01-03,10.0,Not Filled
4051,Player 4,Agility,2022-01-04,10.0,Filled
4052,Player 4,Agility,2022-01-05,10.0,Filled
4053,Player 4,Agility,2022-01-06,10.0,Filled
4054,Player 4,Agility,2022-01-07,4.0,Not Filled
4055,Player 4,Agility,2022-01-10,4.0,Filled
4056,Player 4,Agility,2022-01-11,5.0,Not Filled
4057,Player 4,Agility,2022-01-12,7.0,Not Filled
4058,Player 4,Agility,2022-01-13,9.0,Not Filled
4059,Player 4,Agility,2022-01-14,7.0,Not Filled
4060,Player 4,Agility,2022-01-17,7.0,Filled
4061,Player 4,Agility,2022-01-18,7.0,Filled
4062,Player 4,Agility,2022-01-19,4.0,Not Filled
4063,Player 4,Agility,2022-01-20,6.0,Not Filled
4064,Player 4,Agility,2022-01-21,10.0,Not Filled
4065,Player 4,Agility,2022-01-24,10.0,Filled
4066,Player 4,Agility,2022-01-25,3.0,Not Filled
4067,Player 4,Agility,2022-01-26,7.0,Not Filled
4068,Player 4,Agility,2022-01-27,5.0,Not Filled
4069,Player 4,Agility,2022-01-28,5.0,Filled
4070,Player 4,Agility,2022-01-31,6.0,Not Filled
4071,Player 4,Agility,2022-02-01,6.0,Not Filled
4072,Player 4,Agility,2022-02-02,9.0,Not Filled
4073,Player 4,Agility,2022-02-03,9.0,Filled
4074,Player 4,Agility,2022-02-04,4.0,Not Filled
4075,Player 4,Agility,2022-02-07,7.0,Not Filled
4076,Player 4,Agility,2022-02-08,7.0,Filled
4077,Player 4,Agility,2022-02-09,5.0,Not Filled
4078,Player 4,Agility,2022-02-10,8.0,Not Filled
4079,Player 4,Agility,2022-02-11,6.0,Not Filled
4080,Player 4,Agility,2022-02-14,4.0,Not Filled
4081,Player 4,Agility,2022-02-15,4.0,Filled
4082,Player 4,Agility,2022-02-16,3.0,Not Filled
4083,Player 4,Agility,2022-02-17,9.0,Not Filled
4084,Player 4,Agility,2022-02-18,9.0,Filled
4085,Player 4,Agility,2022-02-21,10.0,Not Filled
4086,Player 4,Agility,2022-02-22,7.0,Not Filled
4087,Player 4,Agility,2022-02-23,7.0,Filled
4088,Player 4,Agility,2022-02-24,7.0,Not Filled
4089,Player 4,Agility,2022-02-25,7.0,Filled
4090,Player 4,Agility,2022-02-28,7.0,Filled
4091,Player 4,Agility,2022-03-01,7.0,Filled
4092,Player 4,Agility,2022-03-02,7.0,Filled
4093,Player 4,Agility,2022-03-03,7.0,Filled
4094,Player 4,Agility,2022-03-04,8.0,Not Filled
4095,Player 4,Agility,2022-03-07,4.0,Not Filled
4096,Player 4,Agility,2022-03-08,10.0,Not Filled
4097,Player 4,Agility,2022-03-09,7.0,Not Filled
4098,Player 4,Agility,2022-03-10,6.0,Not Filled
4099,Player 4,Agility,2022-03-11,9.0,Not Filled
4100,Player 4,Agility,2022-03-14,9.0,Not Filled
4101,Player 4,Agility,2022-03-15,9.0,Not Filled
4102,Player 4,Agility,2022-03-16,9.0,Filled
4103,Player 4,Agility,2022-03-17,8.0,Not Filled
4104,Player 4,Agility,2022-03-18,10.0,Not Filled
4105,Player 4,Agility,2022-03-21,10.0,Not Filled
4106,Player 4,Agility,2022-03-22,8.0,Not Filled
4107,Player 4,Agility,2022-03-23,5.0,Not Filled
4108,Player 4,Agility,2022-03-24,5.0,Filled
4109,Player 4,Agility,2022-03-25,5.0,Filled
4110,Player 4,Agility,2022-03-28,9.0,Not Filled
4111,Player 4,Agility,2022-03-29,8.0,Not Filled
4112,Player 4,Agility,2022-03-30,5.0,Not Filled
4113,Player 4,Agility,2022-03-31,6.0,Not Filled
4114,Player 4,Agility,2022-04-01,6.0,Filled
4115,Player 4,Agility,2022-04-04,7.0,Not Filled
4116,Player 4,Agility,2022-04-05,5.0,Not Filled
4117,Player 4,Agility,2022-04-06,7.0,Not Filled
4118,Player 4,Agility,2022-04-07,7.0,Filled
4119,Player 4,Agility,2022-04-08,8.0,Not Filled
4120,Player 4,Agility,2022-04-11,7.0,Not Filled
4121,Player 4,Agility,2022-04-12,7.0,Filled
4122,Player 4,Agility,2022-04-13,6.0,Not Filled
4123,Player 4,Agility,2022-04-14,10.0,Not Filled
4124,Player 4,Agility,2022-04-15,10.0,Filled
4125,Player 4,Agility,2022-04-18,8.0,Not Filled
4126,Player 4,Agility,2022-04-19,8.0,Filled
4127,Player 4,Agility,2022-04-20,8.0,Filled
4128,Player 4,Agility,2022-04-21,4.0,Not Filled
4129,Player 4,Agility,2022-04-22,4.0,Filled
4130,Player 4,Agility,2022-04-25,8.0,Not Filled
4131,Player 4,Agility,2022-04-26,8.0,Filled
4132,Player 4,Agility,2022-04-27,8.0,Filled
4133,Player 4,Agility,2022-04-28,8.0,Filled
4134,Player 4,Agility,2022-04-29,4.0,Not Filled
4135,Player 4,Agility,2022-05-02,3.0,Not Filled
4136,Player 4,Agility,2022-05-03,4.0,Not Filled
4137,Player 4,Agility,2022-05-04,10.0,Not Filled
4138,Player 4,Agility,2022-05-05,10.0,Filled
4139,Player 4,Agility,2022-05-06,8.0,Not Filled
4140,Player 4,Agility,2022-05-09,7.0,Not Filled
4141,Player 4,Agility,2022-05-10,7.0,Not Filled
4142,Player 4,Agility,2022-05-11,7.0,Filled
4143,Player 4,Agility,2022-05-12,7.0,Filled
4144,Player 4,Agility,2022-05-13,5.0,Not Filled
4145,Player 4,Agility,2022-05-16,10.0,Not Filled
4146,Player 4,Agility,2022-05-17,10.0,Filled
4147,Player 4,Agility,2022-05-18,10.0,Not Filled
4148,Player 4,Agility,2022-05-19,5.0,Not Filled
4149,Player 4,Agility,2022-05-20,5.0,Filled
4150,Player 4,Agility,2022-05-23,5.0,Filled
4151,Player 4,Agility,2022-05-24,5.0,Filled
4152,Player 4,Agility,2022-05-25,5.0,Not Filled
4153,Player 4,Agility,2022-05-26,5.0,Not Filled
4154,Player 4,Agility,2022-05-27,5.0,Filled
4155,Player 4,Agility,2022-05-30,8.0,Not Filled
4156,Player 4,Agility,2022-05-31,8.0,Filled
4157,Player 4,Agility,2022-06-01,8.0,Filled
4158,Player 4,Agility,2022-06-02,8.0,Filled
4159,Player 4,Agility,2022-06-03,8.0,Filled
4160,Player 4,Agility,2022-06-06,7.0,Not Filled
4161,Player 4,Agility,2022-06-07,4.0,Not Filled
4162,Player 4,Agility,2022-06-08,4.0,Filled
4163,Player 4,Agility,2022-06-09,8.0,Not Filled
4164,Player 4,Agility,2022-06-10,8.0,Filled
4165,Player 4,Agility,2022-06-13,8.0,Filled
4166,Player 4,Agility,2022-06-14,8.0,Not Filled
4167,Player 4,Agility,2022-06-15,7.0,Not Filled
4168,Player 4,Agility,2022-06-16,10.0,Not Filled
4169,Player 4,Agility,2022-06-17,6.0,Not Filled
4170,Player 4,Agility,2022-06-20,6.0,Filled
4171,Player 4,Agility,2022-06-21,4.0,Not Filled
4172,Player 4,Agility,2022-06-22,10.0,Not Filled
4173,Player 4,Agility,2022-06-23,7.0,Not Filled
4174,Player 4,Agility,2022-06-24,9.0,Not Filled
4175,Player 4,Agility,2022-06-27,8.0,Not Filled
4176,Player 4,Agility,2022-06-28,8.0,Filled
4177,Player 4,Agility,2022-06-29,10.0,Not Filled
4178,Player 4,Agility,2022-06-30,9.0,Not Filled
4179,Player 4,Agility,2022-07-01,9.0,Not Filled
4180,Player 4,Agility,2022-07-04,4.0,Not Filled
4181,Player 4,Agility,2022-07-05,10.0,Not Filled
4182,Player 4,Agility,2022-07-06,5.0,Not Filled
4183,Player 4,Agility,2022-07-07,10.0,Not Filled
4184,Player 4,Agility,2022-07-08,10.0,Filled
4185,Player 4,Agility,2022-07-11,3.0,Not Filled
4186,Player 4,Agility,2022-07-12,8.0,Not Filled
4187,Player 4,Agility,2022-07-13,8.0,Filled
4188,Player 4,Agility,2022-07-14,5.0,Not Filled
4189,Player 4,Agility,2022-07-15,5.0,Filled
4190,Player 4,Agility,2022-07-18,5.0,Filled
4191,Player 4,Agility,2022-07-19,7.0,Not Filled
4192,Player 4,Agility,2022-07-20,4.0,Not Filled
4193,Player 4,Agility,2022-07-21,10.0,Not Filled
4194,Player 4,Agility,2022-07-22,7.0,Not Filled
4195,Player 4,Agility,2022-07-25,7.0,Filled
4196,Player 4,Agility,2022-07-26,7.0,Filled
4197,Player 4,Agility,2022-07-27,5.0,Not Filled
4198,Player 4,Agility,2022-07-28,5.0,Filled
4199,Player 4,Agility,2022-07-29,5.0,Filled
4200,Player 4,Cardio,2022-01-03,5.0,Not Filled
4201,Player 4,Cardio,2022-01-04,5.0,Filled
4202,Player 4,Cardio,2022-01-05,5.0,Filled
4203,Player 4,Cardio,2022-01-06,7.0,Not Filled
4204,Player 4,Cardio,2022-01-07,6.0,Not Filled
4205,Player 4,Cardio,2022-01-10,3.0,Not Filled
4206,Player 4,Cardio,2022-01-11,3.0,Not Filled
4207,Player 4,Cardio,2022-01-12,3.0,Filled
4208,Player 4,Cardio,2022-01-13,10.0,Not Filled
4209,Player 4,Cardio,2022-01-14,3.0,Not Filled
4210,Player 4,Cardio,2022-01-17,3.0,Filled
4211,Player 4,Cardio,2022-01-18,10.0,Not Filled
4212,Player 4,Cardio,2022-01-19,10.0,Filled
4213,Player 4,Cardio,2022-01-20,8.0,Not Filled
4214,Player 4,Cardio,2022-01-21,8.0,Filled
4215,Player 4,Cardio,2022-01-24,8.0,Filled
4216,Player 4,Cardio,2022-01-25,5.0,Not Filled
4217,Player 4,Cardio,2022-01-26,5.0,Not Filled
4218,Player 4,Cardio,2022-01-27,3.0,Not Filled
4219,Player 4,Cardio,2022-01-28,5.0,Not Filled
4220,Player 4,Cardio,2022-01-31,10.0,Not Filled
4221,Player 4,Cardio,2022-02-01,10.0,Filled
4222,Player 4,Cardio,2022-02-02,4.0,Not Filled
4223,Player 4,Cardio,2022-02-03,4.0,Filled
4224,Player 4,Cardio,2022-02-04,8.0,Not Filled
4225,Player 4,Cardio,2022-02-07,8.0,Filled
4226,Player 4,Cardio,2022-02-08,9.0,Not Filled
4227,Player 4,Cardio,2022-02-09,3.0,Not Filled
4228,Player 4,Cardio,2022-02-10,5.0,Not Filled
4229,Player 4,Cardio,2022-02-11,5.0,Filled
4230,Player 4,Cardio,2022-02-14,4.0,Not Filled
4231,Player 4,Cardio,2022-02-15,3.0,Not Filled
4232,Player 4,Cardio,2022-02-16,3.0,Filled
4233,Player 4,Cardio,2022-02-17,5.0,Not Filled
4234,Player 4,Cardio,2022-02-18,10.0,Not Filled
4235,Player 4,Cardio,2022-02-21,10.0,Not Filled
4236,Player 4,Cardio,2022-02-22,5.0,Not Filled
4237,Player 4,Cardio,2022-02-23,7.0,Not Filled
4238,Player 4,Cardio,2022-02-24,3.0,Not Filled
4239,Player 4,Cardio,2022-02-25,3.0,Filled
4240,Player 4,Cardio,2022-02-28,7.0,Not Filled
4241,Player 4,Cardio,2022-03-01,7.0,Filled
4242,Player 4,Cardio,2022-03-02,3.0,Not Filled
4243,Player 4,Cardio,2022-03-03,4.0,Not Filled
4244,Player 4,Cardio,2022-03-04,9.0,Not Filled
4245,Player 4,Cardio,2022-03-07,10.0,Not Filled
4246,Player 4,Cardio,2022-03-08,5.0,Not Filled
4247,Player 4,Cardio,2022-03-09,5.0,Not Filled
4248,Player 4,Cardio,2022-03-10,6.0,Not Filled
4249,Player 4,Cardio,2022-03-11,10.0,Not Filled
4250,Player 4,Cardio,2022-03-14,4.0,Not Filled
4251,Player 4,Cardio,2022-03-15,4.0,Filled
4252,Player 4,Cardio,2022-03-16,5.0,Not Filled
4253,Player 4,Cardio,2022-03-17,9.0,Not Filled
4254,Player 4,Cardio,2022-03-18,5.0,Not Filled
4255,Player 4,Cardio,2022-03-21,5.0,Filled
4256,Player 4,Cardio,2022-03-22,4.0,Not Filled
4257,Player 4,Cardio,2022-03-23,4.0,Filled
4258,Player 4,Cardio,2022-03-24,6.0,Not Filled
4259,Player 4,Cardio,2022-03-25,6.0,Filled
4260,Player 4,Cardio,2022-03-28,9.0,Not Filled
4261,Player 4,Cardio,2022-03-29,6.0,Not Filled
4262,Player 4,Cardio,2022-03-30,9.0,Not Filled
4263,Player 4,Cardio,2022-03-31,4.0,Not Filled
4264,Player 4,Cardio,2022-04-01,4.0,Filled
4265,Player 4,Cardio,2022-04-04,5.0,Not Filled
4266,Player 4,Cardio,2022-04-05,5.0,Filled
4267,Player 4,Cardio,2022-04-06,7.0,Not Filled
4268,Player 4,Cardio,2022-04-07,10.0,Not Filled
4269,Player 4,Cardio,2022-04-08,10.0,Filled
4270,Player 4,Cardio,2022-04-11,10.0,Filled
4271,Player 4,Cardio,2022-04-12,10.0,Filled
4272,Player 4,Cardio,2022-04-13,10.0,Not Filled
4273,Player 4,Cardio,2022-04-14,8.0,Not Filled
4274,Player 4,Cardio,2022-04-15,8.0,Filled
4275,Player 4,Cardio,2022-04-18,8.0,Not Filled
4276,Player 4,Cardio,2022-04-19,4.0,Not Filled
4277,Player 4,Cardio,2022-04-20,6.0,Not Filled
4278,Player 4,Cardio,2022-04-21,6.0,Filled
4279,Player 4,Cardio,2022-04-22,10.0,Not Filled
4280,Player 4,Cardio,2022-04-25,4.0,Not Filled
4281,Player 4,Cardio,2022-04-26,9.0,Not Filled
4282,Player 4,Cardio,2022-04-27,9.0,Filled
4283,Player 4,Cardio,2022-04-28,9.0,Filled
4284,Player 4,Cardio,2022-04-29,4.0,Not Filled
4285,Player 4,Cardio,2022-05-02,8.0,Not Filled
4286,Player 4,Cardio,2022-05-03,6.0,Not Filled
4287,Player 4,Cardio,2022-05-04,6.0,Filled
4288,Player 4,Cardio,2022-05-05,4.0,Not Filled
4289,Player 4,Cardio,2022-05-06,5.0,Not Filled
4290,Player 4,Cardio,2022-05-09,5.0,Filled
4291,Player 4,Cardio,2022-05-10,10.0,Not Filled
4292,Player 4,Cardio,2022-05-11,5.0,Not Filled
4293,Player 4,Cardio,2022-05-12,10.0,Not Filled
4294,Player 4,Cardio,2022-05-13,10.0,Not Filled
4295,Player 4,Cardio,2022-05-16,10.0,Filled
4296,Player 4,Cardio,2022-05-17,10.0,Filled
4297,Player 4,Cardio,2022-05-18,10.0,Filled
4298,Player 4,Cardio,2022-05-19,10.0,Filled
4299,Player 4,Cardio,2022-05-20,10.0,Not Filled
4300,Player 4,Cardio,2022-05-23,5.0,Not Filled
4301,Player 4,Cardio,2022-05-24,5.0,Filled
4302,Player 4,Cardio,2022-05-25,8.0,Not Filled
4303,Player 4,Cardio,2022-05-26,8.0,Filled
4304,Player 4,Cardio,2022-05-27,8.0,Not Filled
4305,Player 4,Cardio,2022-05-30,8.0,Filled
4306,Player 4,Cardio,2022-05-31,10.0,Not Filled
4307,Player 4,Cardio,2022-06-01,10.0,Filled
4308,Player 4,Cardio,2022-06-02,4.0,Not Filled
4309,Player 4,Cardio,2022-06-03,8.0,Not Filled
4310,Player 4,Cardio,2022-06-06,7.0,Not Filled
4311,Player 4,Cardio,2022-06-07,3.0,Not Filled
4312,Player 4,Cardio,2022-06-08,3.0,Not Filled
4313,Player 4,Cardio,2022-06-09,3.0,Filled
4314,Player 4,Cardio,2022-06-10,3.0,Filled
4315,Player 4,Cardio,2022-06-13,7.0,Not Filled
4316,Player 4,Cardio,2022-06-14,8.0,Not Filled
4317,Player 4,Cardio,2022-06-15,8.0,Filled
4318,Player 4,Cardio,2022-06-16,8.0,Filled
4319,Player 4,Cardio,2022-06-17,8.0,Filled
4320,Player 4,Cardio,2022-06-20,8.0,Filled
4321,Player 4,Cardio,2022-06-21,4.0,Not Filled
4322,Player 4,Cardio,2022-06-22,10.0,Not Filled
4323,Player 4,Cardio,2022-06-23,10.0,Filled
4324,Player 4,Cardio,2022-06-24,7.0,Not Filled
4325,Player 4,Cardio,2022-06-27,7.0,Filled
4326,Player 4,Cardio,2022-06-28,7.0,Filled
4327,Player 4,Cardio,2022-06-29,4.0,Not Filled
4328,Player 4,Cardio,2022-06-30,5.0,Not Filled
4329,Player 4,Cardio,2022-07-01,4.0,Not Filled
4330,Player 4,Cardio,2022-07-04,4.0,Filled
4331,Player 4,Cardio,2022-07-05,5.0,Not Filled
4332,Player 4,Cardio,2022-07-06,5.0,Filled
4333,Player 4,Cardio,2022-07-07,10.0,Not Filled
4334,Player 4,Cardio,2022-07-08,5.0,Not Filled
4335,Player 4,Cardio,2022-07-11,4.0,Not Filled
4336,Player 4,Cardio,2022-07-12,8.0,Not Filled
4337,Player 4,Cardio,2022-07-13,10.0,Not Filled
4338,Player 4,Cardio,2022-07-14,10.0,Not Filled
4339,Player 4,Cardio,2022-07-15,9.0,Not Filled
4340,Player 4,Cardio,2022-07-18,4.0,Not Filled
4341,Player 4,Cardio,2022-07-19,5.0,Not Filled
4342,Player 4,Cardio,2022-07-20,10.0,Not Filled
4343,Player 4,Cardio,2022-07-21,8.0,Not Filled
4344,Player 4,Cardio,2022-07-22,8.0,Filled
4345,Player 4,Cardio,2022-07-25,8.0,Filled
4346,Player 4,Cardio,2022-07-26,9.0,Not Filled
4347,Player 4,Cardio,2022-07-27,4.0,Not Filled
4348,Player 4,Cardio,2022-07-28,4.0,Filled
4349,Player 4,Cardio,2022-07-29,7.0,Not Filled
4350,Player 4,Strength Building,2022-01-03,7.0,Not Filled
4351,Player 4,Strength Building,2022-01-04,7.0,Filled
4352,Player 4,Strength Building,2022-01-05,10.0,Not Filled
4353,Player 4,Strength Building,2022-01-06,3.0,Not Filled
4354,Player 4,Strength Building,2022-01-07,3.0,Filled
4355,Player 4,Strength Building,2022-01-10,9.0,Not Filled
4356,Player 4,Strength Building,2022-01-11,7.0,Not Filled
4357,Player 4,Strength Building,2022-01-12,7.0,Filled
4358,Player 4,Strength Building,2022-01-13,7.0,Filled
4359,Player 4,Strength Building,2022-01-14,7.0,Filled
4360,Player 4,Strength Building,2022-01-17,3.0,Not Filled
4361,Player 4,Strength Building,2022-01-18,7.0,Not Filled
4362,Player 4,Strength Building,2022-01-19,8.0,Not Filled
4363,Player 4,Strength Building,2022-01-20,9.0,Not Filled
4364,Player 4,Strength Building,2022-01-21,7.0,Not Filled
4365,Player 4,Strength Building,2022-01-24,7.0,Filled
4366,Player 4,Strength Building,2022-01-25,5.0,Not Filled
4367,Player 4,Strength Building,2022-01-26,8.0,Not Filled
4368,Player 4,Strength Building,2022-01-27,5.0,Not Filled
4369,Player 4,Strength Building,2022-01-28,7.0,Not Filled
4370,Player 4,Strength Building,2022-01-31,6.0,Not Filled
4371,Player 4,Strength Building,2022-02-01,6.0,Filled
4372,Player 4,Strength Building,2022-02-02,6.0,Filled
4373,Player 4,Strength Building,2022-02-03,6.0,Filled
4374,Player 4,Strength Building,2022-02-04,6.0,Not Filled
4375,Player 4,Strength Building,2022-02-07,6.0,Filled
4376,Player 4,Strength Building,2022-02-08,6.0,Filled
4377,Player 4,Strength Building,2022-02-09,7.0,Not Filled
4378,Player 4,Strength Building,2022-02-10,7.0,Filled
4379,Player 4,Strength Building,2022-02-11,7.0,Filled
4380,Player 4,Strength Building,2022-02-14,7.0,Not Filled
4381,Player 4,Strength Building,2022-02-15,3.0,Not Filled
4382,Player 4,Strength Building,2022-02-16,7.0,Not Filled
4383,Player 4,Strength Building,2022-02-17,7.0,Not Filled
4384,Player 4,Strength Building,2022-02-18,5.0,Not Filled
4385,Player 4,Strength Building,2022-02-21,5.0,Filled
4386,Player 4,Strength Building,2022-02-22,10.0,Not Filled
4387,Player 4,Strength Building,2022-02-23,9.0,Not Filled
4388,Player 4,Strength Building,2022-02-24,9.0,Filled
4389,Player 4,Strength Building,2022-02-25,6.0,Not Filled
4390,Player 4,Strength Building,2022-02-28,5.0,Not Filled
4391,Player 4,Strength Building,2022-03-01,5.0,Not Filled
4392,Player 4,Strength Building,2022-03-02,5.0,Filled
4393,Player 4,Strength Building,2022-03-03,7.0,Not Filled
4394,Player 4,Strength Building,2022-03-04,7.0,Not Filled
4395,Player 4,Strength Building,2022-03-07,9.0,Not Filled
4396,Player 4,Strength Building,2022-03-08,3.0,Not Filled
4397,Player 4,Strength Building,2022-03-09,3.0,Not Filled
4398,Player 4,Strength Building,2022-03-10,6.0,Not Filled
4399,Player 4,Strength Building,2022-03-11,6.0,Not Filled
4400,Player 4,Strength Building,2022-03-14,6.0,Filled
4401,Player 4,Strength Building,2022-03-15,3.0,Not Filled
4402,Player 4,Strength Building,2022-03-16,7.0,Not Filled
4403,Player 4,Strength Building,2022-03-17,6.0,Not Filled
4404,Player 4,Strength Building,2022-03-18,5.0,Not Filled
4405,Player 4,Strength Building,2022-03-21,4.0,Not Filled
4406,Player 4,Strength Building,2022-03-22,9.0,Not Filled
4407,Player 4,Strength Building,2022-03-23,9.0,Filled
4408,Player 4,Strength Building,2022-03-24,4.0,Not Filled
4409,Player 4,Strength Building,2022-03-25,5.0,Not Filled
4410,Player 4,Strength Building,2022-03-28,9.0,Not Filled
4411,Player 4,Strength Building,2022-03-29,9.0,Not Filled
4412,Player 4,Strength Building,2022-03-30,5.0,Not Filled
4413,Player 4,Strength Building,2022-03-31,5.0,Filled
4414,Player 4,Strength Building,2022-04-01,5.0,Filled
4415,Player 4,Strength Building,2022-04-04,10.0,Not Filled
4416,Player 4,Strength Building,2022-04-05,6.0,Not Filled
4417,Player 4,Strength Building,2022-04-06,6.0,Filled
4418,Player 4,Strength Building,2022-04-07,10.0,Not Filled
4419,Player 4,Strength Building,2022-04-08,7.0,Not Filled
4420,Player 4,Strength Building,2022-04-11,3.0,Not Filled
4421,Player 4,Strength Building,2022-04-12,3.0,Filled
4422,Player 4,Strength Building,2022-04-13,3.0,Filled
4423,Player 4,Strength Building,2022-04-14,8.0,Not Filled
4424,Player 4,Strength Building,2022-04-15,9.0,Not Filled
4425,Player 4,Strength Building,2022-04-18,6.0,Not Filled
4426,Player 4,Strength Building,2022-04-19,5.0,Not Filled
4427,Player 4,Strength Building,2022-04-20,4.0,Not Filled
4428,Player 4,Strength Building,2022-04-21,4.0,Filled
4429,Player 4,Strength Building,2022-04-22,8.0,Not Filled
4430,Player 4,Strength Building,2022-04-25,8.0,Not Filled
4431,Player 4,Strength Building,2022-04-26,7.0,Not Filled
4432,Player 4,Strength Building,2022-04-27,7.0,Filled
4433,Player 4,Strength Building,2022-04-28,8.0,Not Filled
4434,Player 4,Strength Building,2022-04-29,8.0,Not Filled
4435,Player 4,Strength Building,2022-05-02,8.0,Filled
4436,Player 4,Strength Building,2022-05-03,3.0,Not Filled
4437,Player 4,Strength Building,2022-05-04,5.0,Not Filled
4438,Player 4,Strength Building,2022-05-05,5.0,Filled
