,player,date,session,score
5705,Player 7,2022-03-29,Cardio,10.0
5706,Player 7,2022-03-30,Cardio,4.0
5707,Player 7,2022-03-31,Cardio,8.0
5708,Player 7,2022-04-01,Cardio,8.0
5709,Player 7,2022-04-04,Cardio,8.0
5710,Player 7,2022-04-06,Cardio,8.0
5711,Player 7,2022-04-07,Cardio,8.0
5712,Player 7,2022-04-08,Cardio,8.0
5713,Player 7,2022-04-11,Cardio,4.0
5714,Player 7,2022-04-12,Cardio,4.0
5715,Player 7,2022-04-13,Cardio,3.0
5716,Player 7,2022-04-14,Cardio,4.0
5717,Player 7,2022-04-18,Cardio,6.0
5718,Player 7,2022-04-19,Cardio,6.0
5719,Player 7,2022-04-20,Cardio,6.0
5720,Player 7,2022-04-21,Cardio,6.0
5721,Player 7,2022-04-22,Cardio,6.0
5722,Player 7,2022-04-25,Cardio,9.0
5723,Player 7,2022-04-26,Cardio,9.0
5724,Player 7,2022-04-27,Cardio,9.0
5725,Player 7,2022-04-28,Cardio,9.0
5726,Player 7,2022-04-29,Cardio,9.0
5727,Player 7,2022-05-02,Cardio,8.0
5728,Player 7,2022-05-03,Cardio,8.0
5729,Player 7,2022-05-04,Cardio,8.0
5730,Player 7,2022-05-05,Cardio,9.0
5731,Player 7,2022-05-06,Cardio,5.0
5732,Player 7,2022-05-09,Cardio,5.0
5733,Player 7,2022-05-10,Cardio,5.0
5734,Player 7,2022-05-11,Cardio,5.0
5735,Player 7,2022-05-12,Cardio,7.0
5736,Player 7,2022-05-13,Cardio,7.0
5737,Player 7,2022-05-16,Cardio,9.0
5738,Player 7,2022-05-17,Cardio,9.0
5739,Player 7,2022-05-18,Cardio,9.0
5740,Player 7,2022-05-19,Cardio,4.0
5741,Player 7,2022-05-20,Cardio,4.0
5742,Player 7,2022-05-23,Cardio,4.0
5743,Player 7,2022-05-24,Cardio,4.0
5744,Player 7,2022-05-25,Cardio,10.0
5745,Player 7,2022-05-26,Cardio,10.0
5746,Player 7,2022-05-27,Cardio,3.0
5747,Player 7,2022-05-30,Cardio,6.0
5748,Player 7,2022-05-31,Cardio,3.0
5749,Player 7,2022-06-02,Cardio,3.0
5750,Player 7,2022-06-03,Cardio,3.0
5751,Player 7,2022-06-06,Cardio,9.0
5752,Player 7,2022-06-07,Cardio,4.0
5753,Player 7,2022-06-08,Cardio,6.0
5754,Player 7,2022-06-09,Cardio,7.0
5755,Player 7,2022-06-10,Cardio,9.0
5756,Player 7,2022-06-13,Cardio,9.0
5757,Player 7,2022-06-14,Cardio,6.0
5758,Player 7,2022-06-15,Cardio,3.0
5759,Player 7,2022-06-16,Cardio,3.0
5760,Player 7,2022-06-17,Cardio,3.0
5761,Player 7,2022-06-20,Cardio,3.0
5762,Player 7,2022-06-21,Cardio,3.0
5763,Player 7,2022-06-22,Cardio,4.0
5764,Player 7,2022-06-23,Cardio,4.0
5765,Player 7,2022-06-24,Cardio,5.0
5766,Player 7,2022-06-27,Cardio,7.0
5767,Player 7,2022-06-28,Cardio,7.0
5768,Player 7,2022-06-29,Cardio,8.0
5769,Player 7,2022-07-01,Cardio,8.0
5770,Player 7,2022-07-04,Cardio,7.0
5771,Player 7,2022-07-05,Cardio,5.0
5772,Player 7,2022-07-06,Cardio,5.0
5773,Player 7,2022-07-07,Cardio,5.0
5774,Player 7,2022-07-08,Cardio,5.0
5775,Player 7,2022-07-12,Cardio,10.0
5776,Player 7,2022-07-13,Cardio,5.0
5777,Player 7,2022-07-14,Cardio,7.0
5778,Player 7,2022-07-15,Cardio,4.0
5779,Player 7,2022-07-18,Cardio,3.0
5780,Player 7,2022-07-19,Cardio,6.0
5781,Player 7,2022-07-20,Cardio,6.0
5782,Player 7,2022-07-21,Cardio,5.0
5783,Player 7,2022-07-22,Cardio,8.0
5784,Player 7,2022-07-25,Cardio,8.0
5785,Player 7,2022-07-26,Cardio,8.0
5786,Player 7,2022-07-27,Cardio,10.0
5787,Player 7,2022-07-28,Cardio,10.0
5788,Player 7,2022-07-29,Cardio,8.0
5789,Player 8,2021-08-02,Cardio,5.0
5790,Player 8,2021-08-04,Cardio,7.0
5791,Player 8,2021-08-05,Cardio,6.0
5792,Player 8,2021-08-06,Cardio,6.0
5793,Player 8,2021-08-09,Cardio,6.0
5794,Player 8,2021-08-12,Cardio,6.0
5795,Player 8,2021-08-16,Cardio,6.0
5796,Player 8,2021-08-18,Cardio,6.0
5797,Player 8,2021-08-19,Cardio,6.0
5798,Player 8,2021-08-20,Cardio,5.0
5799,Player 8,2021-08-23,Cardio,5.0
5800,Player 8,2021-08-24,Cardio,5.0
5801,Player 8,2021-08-25,Cardio,8.0
5802,Player 8,2021-08-26,Cardio,8.0
5803,Player 8,2021-08-27,Cardio,8.0
5804,Player 8,2021-08-30,Cardio,8.0
5805,Player 8,2021-09-01,Cardio,8.0
5806,Player 8,2021-09-02,Cardio,8.0
5807,Player 8,2021-09-03,Cardio,8.0
5808,Player 8,2021-09-06,Cardio,8.0
5809,Player 8,2021-09-07,Cardio,8.0
5810,Player 8,2021-09-08,Cardio,6.0
5811,Player 8,2021-09-09,Cardio,10.0
5812,Player 8,2021-09-14,Cardio,3.0
5813,Player 8,2021-09-15,Cardio,3.0
5814,Player 8,2021-09-17,Cardio,5.0
5815,Player 8,2021-09-20,Cardio,5.0
5816,Player 8,2021-09-21,Cardio,6.0
5817,Player 8,2021-09-22,Cardio,7.0
5818,Player 8,2021-09-24,Cardio,6.0
5819,Player 8,2021-09-30,Cardio,6.0
5820,Player 8,2021-10-07,Cardio,6.0
5821,Player 8,2021-10-08,Cardio,6.0
5822,Player 8,2021-10-13,Cardio,6.0
5823,Player 8,2021-10-15,Cardio,6.0
5824,Player 8,2021-10-20,Cardio,6.0
5825,Player 8,2021-10-21,Cardio,10.0
5826,Player 8,2021-10-22,Cardio,10.0
5827,Player 8,2021-10-27,Cardio,10.0
5828,Player 8,2021-10-28,Cardio,10.0
5829,Player 8,2021-10-29,Cardio,10.0
5830,Player 8,2021-11-03,Cardio,10.0
5831,Player 8,2021-11-04,Cardio,5.0
5832,Player 8,2021-11-10,Cardio,5.0
5833,Player 8,2021-11-11,Cardio,6.0
5834,Player 8,2021-11-12,Cardio,3.0
5835,Player 8,2021-11-17,Cardio,7.0
5836,Player 8,2021-11-18,Cardio,7.0
5837,Player 8,2021-11-19,Cardio,7.0
5838,Player 8,2021-11-25,Cardio,6.0
5839,Player 8,2021-11-26,Cardio,8.0
5840,Player 8,2021-12-01,Cardio,8.0
5841,Player 8,2021-12-08,Cardio,8.0
5842,Player 8,2021-12-09,Cardio,9.0
5843,Player 8,2021-12-10,Cardio,10.0
5844,Player 8,2021-12-16,Cardio,10.0
5845,Player 8,2021-12-17,Cardio,10.0
5846,Player 8,2021-12-22,Cardio,10.0
5847,Player 8,2021-12-23,Cardio,10.0
5848,Player 8,2021-12-24,Cardio,6.0
5849,Player 8,2021-12-30,Cardio,6.0
5850,Player 8,2021-12-31,Cardio,3.0
5851,Player 8,2022-01-03,Cardio,5.0
5852,Player 8,2022-01-04,Cardio,7.0
5853,Player 8,2022-01-05,Cardio,7.0
5854,Player 8,2022-01-06,Cardio,6.0
5855,Player 8,2022-01-07,Cardio,3.0
5856,Player 8,2022-01-10,Cardio,3.0
5857,Player 8,2022-01-11,Cardio,3.0
5858,Player 8,2022-01-12,Cardio,3.0
5859,Player 8,2022-01-13,Cardio,3.0
5860,Player 8,2022-01-14,Cardio,6.0
5861,Player 8,2022-01-17,Cardio,6.0
5862,Player 8,2022-01-18,Cardio,3.0
5863,Player 8,2022-01-19,Cardio,3.0
5864,Player 8,2022-01-20,Cardio,3.0
5865,Player 8,2022-01-21,Cardio,5.0
5866,Player 8,2022-01-24,Cardio,5.0
5867,Player 8,2022-01-25,Cardio,5.0
5868,Player 8,2022-01-26,Cardio,8.0
5869,Player 8,2022-01-27,Cardio,8.0
5870,Player 8,2022-01-28,Cardio,3.0
5871,Player 8,2022-01-31,Cardio,8.0
5872,Player 8,2022-02-01,Cardio,7.0
5873,Player 8,2022-02-02,Cardio,4.0
5874,Player 8,2022-02-03,Cardio,4.0
5875,Player 8,2022-02-04,Cardio,6.0
5876,Player 8,2022-02-07,Cardio,6.0
5877,Player 8,2022-02-08,Cardio,6.0
5878,Player 8,2022-02-09,Cardio,6.0
5879,Player 8,2022-02-10,Cardio,10.0
5880,Player 8,2022-02-11,Cardio,7.0
5881,Player 8,2022-02-14,Cardio,7.0
5882,Player 8,2022-02-15,Cardio,3.0
5883,Player 8,2022-02-16,Cardio,7.0
5884,Player 8,2022-02-17,Cardio,7.0
5885,Player 8,2022-02-18,Cardio,5.0
5886,Player 8,2022-02-21,Cardio,10.0
5887,Player 8,2022-02-22,Cardio,6.0
5888,Player 8,2022-02-23,Cardio,7.0
5889,Player 8,2022-02-24,Cardio,7.0
5890,Player 8,2022-02-25,Cardio,6.0
5891,Player 8,2022-02-28,Cardio,6.0
5892,Player 8,2022-03-01,Cardio,5.0
5893,Player 8,2022-03-03,Cardio,10.0
5894,Player 8,2022-03-04,Cardio,9.0
5895,Player 8,2022-03-07,Cardio,9.0
5896,Player 8,2022-03-08,Cardio,7.0
5897,Player 8,2022-03-09,Cardio,9.0
5898,Player 8,2022-03-10,Cardio,3.0
5899,Player 8,2022-03-11,Cardio,8.0
5900,Player 8,2022-03-14,Cardio,6.0
5901,Player 8,2022-03-15,Cardio,6.0
5902,Player 8,2022-03-16,Cardio,6.0
5903,Player 8,2022-03-17,Cardio,8.0
5904,Player 8,2022-03-18,Cardio,8.0
5905,Player 8,2022-03-21,Cardio,6.0
5906,Player 8,2022-03-22,Cardio,10.0
5907,Player 8,2022-03-23,Cardio,10.0
5908,Player 8,2022-03-24,Cardio,10.0
5909,Player 8,2022-03-25,Cardio,10.0
5910,Player 8,2022-03-28,Cardio,10.0
5911,Player 8,2022-03-29,Cardio,10.0
5912,Player 8,2022-03-30,Cardio,10.0
5913,Player 8,2022-03-31,Cardio,7.0
5914,Player 8,2022-04-01,Cardio,5.0
5915,Player 8,2022-04-04,Cardio,6.0
5916,Player 8,2022-04-05,Cardio,5.0
5917,Player 8,2022-04-06,Cardio,4.0
5918,Player 8,2022-04-07,Cardio,9.0
5919,Player 8,2022-04-08,Cardio,3.0
5920,Player 8,2022-04-11,Cardio,3.0
5921,Player 8,2022-04-12,Cardio,6.0
5922,Player 8,2022-04-13,Cardio,3.0
5923,Player 8,2022-04-14,Cardio,6.0
5924,Player 8,2022-04-15,Cardio,6.0
5925,Player 8,2022-04-18,Cardio,7.0
5926,Player 8,2022-04-19,Cardio,7.0
5927,Player 8,2022-04-20,Cardio,7.0
5928,Player 8,2022-04-21,Cardio,9.0
5929,Player 8,2022-04-22,Cardio,6.0
5930,Player 8,2022-04-26,Cardio,6.0
5931,Player 8,2022-04-27,Cardio,8.0
5932,Player 8,2022-04-28,Cardio,8.0
5933,Player 8,2022-04-29,Cardio,9.0
5934,Player 8,2022-05-02,Cardio,9.0
5935,Player 8,2022-05-03,Cardio,3.0
5936,Player 8,2022-05-05,Cardio,4.0
5937,Player 8,2022-05-06,Cardio,9.0
5938,Player 8,2022-05-09,Cardio,9.0
5939,Player 8,2022-05-10,Cardio,9.0
5940,Player 8,2022-05-11,Cardio,10.0
5941,Player 8,2022-05-12,Cardio,10.0
5942,Player 8,2022-05-13,Cardio,9.0
5943,Player 8,2022-05-16,Cardio,5.0
5944,Player 8,2022-05-17,Cardio,5.0
5945,Player 8,2022-05-18,Cardio,5.0
5946,Player 8,2022-05-19,Cardio,9.0
5947,Player 8,2022-05-20,Cardio,8.0
5948,Player 8,2022-05-23,Cardio,10.0
5949,Player 8,2022-05-24,Cardio,10.0
5950,Player 8,2022-05-25,Cardio,6.0
5951,Player 8,2022-05-26,Cardio,8.0
5952,Player 8,2022-05-27,Cardio,8.0
5953,Player 8,2022-05-30,Cardio,9.0
5954,Player 8,2022-05-31,Cardio,7.0
5955,Player 8,2022-06-01,Cardio,3.0
5956,Player 8,2022-06-02,Cardio,7.0
5957,Player 8,2022-06-06,Cardio,7.0
5958,Player 8,2022-06-07,Cardio,7.0
5959,Player 8,2022-06-08,Cardio,4.0
5960,Player 8,2022-06-09,Cardio,4.0
5961,Player 8,2022-06-10,Cardio,10.0
5962,Player 8,2022-06-13,Cardio,4.0
5963,Player 8,2022-06-14,Cardio,7.0
5964,Player 8,2022-06-15,Cardio,7.0
5965,Player 8,2022-06-16,Cardio,8.0
5966,Player 8,2022-06-17,Cardio,8.0
5967,Player 8,2022-06-20,Cardio,3.0
5968,Player 8,2022-06-21,Cardio,9.0
5969,Player 8,2022-06-22,Cardio,6.0
5970,Player 8,2022-06-23,Cardio,4.0
5971,Player 8,2022-06-24,Cardio,3.0
5972,Player 8,2022-06-27,Cardio,8.0
5973,Player 8,2022-06-28,Cardio,8.0
5974,Player 8,2022-06-29,Cardio,8.0
5975,Player 8,2022-06-30,Cardio,5.0
5976,Player 8,2022-07-01,Cardio,3.0
5977,Player 8,2022-07-04,Cardio,10.0
5978,Player 8,2022-07-05,Cardio,7.0
5979,Player 8,2022-07-06,Cardio,6.0
5980,Player 8,2022-07-07,Cardio,7.0
5981,Player 8,2022-07-08,Cardio,3.0
5982,Player 8,2022-07-11,Cardio,8.0
5983,Player 8,2022-07-12,Cardio,5.0
5984,Player 8,2022-07-13,Cardio,5.0
5985,Player 8,2022-07-14,Cardio,5.0
5986,Player 8,2022-07-15,Cardio,5.0
5987,Player 8,2022-07-18,Cardio,6.0
5988,Player 8,2022-07-19,Cardio,6.0
5989,Player 8,2022-07-20,Cardio,3.0
5990,Player 8,2022-07-21,Cardio,8.0
5991,Player 8,2022-07-22,Cardio,8.0
5992,Player 8,2022-07-25,Cardio,8.0
5993,Player 8,2022-07-26,Cardio,8.0
5994,Player 8,2022-07-27,Cardio,8.0
5995,Player 8,2022-07-28,Cardio,5.0
5996,Player 8,2022-07-29,Cardio,4.0
5997,Player 9,2021-08-02,Cardio,3.0
5998,Player 9,2021-08-04,Cardio,3.0
5999,Player 9,2021-08-05,Cardio,3.0
6000,Player 9,2021-08-09,Cardio,3.0
6001,Player 9,2021-08-11,Cardio,7.0
6002,Player 9,2021-08-13,Cardio,7.0
6003,Player 9,2021-08-16,Cardio,7.0
6004,Player 9,2021-08-17,Cardio,7.0
6005,Player 9,2021-08-18,Cardio,7.0
6006,Player 9,2021-08-19,Cardio,7.0
6007,Player 9,2021-08-20,Cardio,7.0
6008,Player 9,2021-08-23,Cardio,5.0
6009,Player 9,2021-08-24,Cardio,5.0
6010,Player 9,2021-08-25,Cardio,4.0
6011,Player 9,2021-08-26,Cardio,9.0
6012,Player 9,2021-08-27,Cardio,9.0
6013,Player 9,2021-08-30,Cardio,6.0
6014,Player 9,2021-08-31,Cardio,6.0
6015,Player 9,2021-09-01,Cardio,9.0
6016,Player 9,2021-09-02,Cardio,3.0
6017,Player 9,2021-09-03,Cardio,3.0
6018,Player 9,2021-09-06,Cardio,3.0
6019,Player 9,2021-09-07,Cardio,3.0
6020,Player 9,2021-09-08,Cardio,3.0
6021,Player 9,2021-09-09,Cardio,3.0
6022,Player 9,2021-09-10,Cardio,4.0
6023,Player 9,2021-09-13,Cardio,4.0
6024,Player 9,2021-09-14,Cardio,4.0
6025,Player 9,2021-09-15,Cardio,4.0
6026,Player 9,2021-09-16,Cardio,4.0
6027,Player 9,2021-09-21,Cardio,5.0
6028,Player 9,2021-09-22,Cardio,10.0
6029,Player 9,2021-09-24,Cardio,10.0
6030,Player 9,2021-09-27,Cardio,10.0
6031,Player 9,2021-09-30,Cardio,7.0
6032,Player 9,2021-10-01,Cardio,3.0
6033,Player 9,2021-10-06,Cardio,3.0
6034,Player 9,2021-10-08,Cardio,3.0
6035,Player 9,2021-10-13,Cardio,3.0
6036,Player 9,2021-10-15,Cardio,8.0
6037,Player 9,2021-10-20,Cardio,8.0
6038,Player 9,2021-10-21,Cardio,9.0
6039,Player 9,2021-10-22,Cardio,9.0
6040,Player 9,2021-10-28,Cardio,9.0
6041,Player 9,2021-10-29,Cardio,5.0
6042,Player 9,2021-11-04,Cardio,9.0
6043,Player 9,2021-11-05,Cardio,4.0
6044,Player 9,2021-11-10,Cardio,9.0
6045,Player 9,2021-11-11,Cardio,10.0
6046,Player 9,2021-11-12,Cardio,10.0
6047,Player 9,2021-11-18,Cardio,10.0
6048,Player 9,2021-11-19,Cardio,10.0
6049,Player 9,2021-11-25,Cardio,10.0
6050,Player 9,2021-12-01,Cardio,10.0
6051,Player 9,2021-12-02,Cardio,10.0
6052,Player 9,2021-12-08,Cardio,4.0
6053,Player 9,2021-12-09,Cardio,4.0
6054,Player 9,2021-12-10,Cardio,6.0
6055,Player 9,2021-12-15,Cardio,6.0
6056,Player 9,2021-12-17,Cardio,6.0
6057,Player 9,2021-12-22,Cardio,4.0
6058,Player 9,2021-12-23,Cardio,4.0
6059,Player 9,2021-12-24,Cardio,5.0
6060,Player 9,2021-12-29,Cardio,9.0
6061,Player 9,2021-12-30,Cardio,9.0
6062,Player 9,2021-12-31,Cardio,9.0
6063,Player 9,2022-01-03,Cardio,3.0
6064,Player 9,2022-01-04,Cardio,6.0
6065,Player 9,2022-01-05,Cardio,6.0
6066,Player 9,2022-01-06,Cardio,6.0
6067,Player 9,2022-01-07,Cardio,6.0
6068,Player 9,2022-01-10,Cardio,3.0
6069,Player 9,2022-01-11,Cardio,3.0
6070,Player 9,2022-01-12,Cardio,7.0
6071,Player 9,2022-01-14,Cardio,5.0
6072,Player 9,2022-01-17,Cardio,7.0
6073,Player 9,2022-01-18,Cardio,7.0
6074,Player 9,2022-01-19,Cardio,3.0
6075,Player 9,2022-01-20,Cardio,4.0
6076,Player 9,2022-01-21,Cardio,4.0
6077,Player 9,2022-01-24,Cardio,5.0
6078,Player 9,2022-01-25,Cardio,5.0
6079,Player 9,2022-01-26,Cardio,4.0
6080,Player 9,2022-01-27,Cardio,9.0
6081,Player 9,2022-01-28,Cardio,6.0
6082,Player 9,2022-01-31,Cardio,6.0
6083,Player 9,2022-02-01,Cardio,4.0
6084,Player 9,2022-02-02,Cardio,9.0
6085,Player 9,2022-02-03,Cardio,3.0
6086,Player 9,2022-02-04,Cardio,3.0
6087,Player 9,2022-02-07,Cardio,7.0
6088,Player 9,2022-02-08,Cardio,7.0
6089,Player 9,2022-02-09,Cardio,7.0
6090,Player 9,2022-02-10,Cardio,7.0
6091,Player 9,2022-02-11,Cardio,4.0
6092,Player 9,2022-02-14,Cardio,6.0
6093,Player 9,2022-02-15,Cardio,9.0
6094,Player 9,2022-02-16,Cardio,5.0
6095,Player 9,2022-02-17,Cardio,9.0
6096,Player 9,2022-02-18,Cardio,9.0
6097,Player 9,2022-02-21,Cardio,9.0
6098,Player 9,2022-02-22,Cardio,5.0
6099,Player 9,2022-02-23,Cardio,10.0
6100,Player 9,2022-02-24,Cardio,10.0
6101,Player 9,2022-02-25,Cardio,5.0
6102,Player 9,2022-02-28,Cardio,6.0
6103,Player 9,2022-03-01,Cardio,7.0
6104,Player 9,2022-03-02,Cardio,3.0
6105,Player 9,2022-03-03,Cardio,3.0
6106,Player 9,2022-03-04,Cardio,10.0
6107,Player 9,2022-03-07,Cardio,10.0
6108,Player 9,2022-03-09,Cardio,10.0
6109,Player 9,2022-03-10,Cardio,7.0
6110,Player 9,2022-03-11,Cardio,7.0
6111,Player 9,2022-03-14,Cardio,3.0
6112,Player 9,2022-03-15,Cardio,3.0
6113,Player 9,2022-03-16,Cardio,8.0
6114,Player 9,2022-03-17,Cardio,7.0
6115,Player 9,2022-03-18,Cardio,7.0
6116,Player 9,2022-03-21,Cardio,7.0
6117,Player 9,2022-03-22,Cardio,9.0
6118,Player 9,2022-03-23,Cardio,9.0
6119,Player 9,2022-03-24,Cardio,8.0
6120,Player 9,2022-03-25,Cardio,8.0
6121,Player 9,2022-03-29,Cardio,9.0
6122,Player 9,2022-03-30,Cardio,5.0
6123,Player 9,2022-03-31,Cardio,3.0
6124,Player 9,2022-04-01,Cardio,5.0
6125,Player 9,2022-04-04,Cardio,5.0
6126,Player 9,2022-04-05,Cardio,9.0
6127,Player 9,2022-04-06,Cardio,4.0
6128,Player 9,2022-04-07,Cardio,7.0
6129,Player 9,2022-04-08,Cardio,7.0
6130,Player 9,2022-04-11,Cardio,9.0
6131,Player 9,2022-04-12,Cardio,10.0
6132,Player 9,2022-04-13,Cardio,10.0
6133,Player 9,2022-04-15,Cardio,6.0
6134,Player 9,2022-04-19,Cardio,3.0
6135,Player 9,2022-04-20,Cardio,3.0
6136,Player 9,2022-04-21,Cardio,3.0
6137,Player 9,2022-04-22,Cardio,3.0
6138,Player 9,2022-04-25,Cardio,3.0
6139,Player 9,2022-04-26,Cardio,3.0
6140,Player 9,2022-04-27,Cardio,4.0
6141,Player 9,2022-04-28,Cardio,3.0
6142,Player 9,2022-04-29,Cardio,6.0
6143,Player 9,2022-05-02,Cardio,6.0
6144,Player 9,2022-05-03,Cardio,10.0
6145,Player 9,2022-05-04,Cardio,10.0
6146,Player 9,2022-05-05,Cardio,6.0
6147,Player 9,2022-05-06,Cardio,6.0
6148,Player 9,2022-05-09,Cardio,4.0
6149,Player 9,2022-05-10,Cardio,4.0
6150,Player 9,2022-05-11,Cardio,6.0
6151,Player 9,2022-05-12,Cardio,7.0
6152,Player 9,2022-05-13,Cardio,3.0
6153,Player 9,2022-05-16,Cardio,3.0
6154,Player 9,2022-05-18,Cardio,3.0
6155,Player 9,2022-05-19,Cardio,5.0
6156,Player 9,2022-05-20,Cardio,6.0
6157,Player 9,2022-05-23,Cardio,4.0
6158,Player 9,2022-05-24,Cardio,4.0
6159,Player 9,2022-05-25,Cardio,5.0
6160,Player 9,2022-05-26,Cardio,4.0
6161,Player 9,2022-05-27,Cardio,8.0
6162,Player 9,2022-05-30,Cardio,9.0
6163,Player 9,2022-05-31,Cardio,10.0
6164,Player 9,2022-06-01,Cardio,3.0
6165,Player 9,2022-06-02,Cardio,8.0
6166,Player 9,2022-06-03,Cardio,10.0
6167,Player 9,2022-06-07,Cardio,10.0
6168,Player 9,2022-06-08,Cardio,10.0
6169,Player 9,2022-06-10,Cardio,5.0
6170,Player 9,2022-06-13,Cardio,7.0
6171,Player 9,2022-06-14,Cardio,4.0
6172,Player 9,2022-06-15,Cardio,3.0
6173,Player 9,2022-06-16,Cardio,3.0
6174,Player 9,2022-06-17,Cardio,10.0
6175,Player 9,2022-06-20,Cardio,5.0
6176,Player 9,2022-06-21,Cardio,8.0
6177,Player 9,2022-06-22,Cardio,3.0
6178,Player 9,2022-06-23,Cardio,4.0
6179,Player 9,2022-06-24,Cardio,7.0
6180,Player 9,2022-06-27,Cardio,3.0
6181,Player 9,2022-06-28,Cardio,3.0
6182,Player 9,2022-06-29,Cardio,9.0
6183,Player 9,2022-06-30,Cardio,9.0
6184,Player 9,2022-07-01,Cardio,7.0
6185,Player 9,2022-07-04,Cardio,7.0
6186,Player 9,2022-07-05,Cardio,7.0
6187,Player 9,2022-07-06,Cardio,5.0
6188,Player 9,2022-07-07,Cardio,8.0
6189,Player 9,2022-07-08,Cardio,6.0
6190,Player 9,2022-07-11,Cardio,9.0
6191,Player 9,2022-07-12,Cardio,9.0
6192,Player 9,2022-07-13,Cardio,8.0
6193,Player 9,2022-07-14,Cardio,8.0
6194,Player 9,2022-07-15,Cardio,10.0
6195,Player 9,2022-07-18,Cardio,7.0
6196,Player 9,2022-07-19,Cardio,6.0
6197,Player 9,2022-07-20,Cardio,3.0
6198,Player 9,2022-07-22,Cardio,4.0
6199,Player 9,2022-07-25,Cardio,9.0
6200,Player 9,2022-07-26,Cardio,8.0
6201,Player 9,2022-07-27,Cardio,4.0
6202,Player 9,2022-07-28,Cardio,4.0
6203,Player 9,2022-07-29,Cardio,4.0
6204,Player 1,2021-08-02,Strength Building,10.0
6205,Player 1,2021-08-03,Strength Building,10.0
6206,Player 1,2021-08-05,Strength Building,10.0
6207,Player 1,2021-08-06,Strength Building,5.0
6208,Player 1,2021-08-09,Strength Building,5.0
6209,Player 1,2021-08-10,Strength Building,4.0
6210,Player 1,2021-08-16,Strength Building,9.0
6211,Player 1,2021-08-17,Strength Building,10.0
6212,Player 1,2021-08-19,Strength Building,5.0
6213,Player 1,2021-08-20,Strength Building,5.0
6214,Player 1,2021-08-23,Strength Building,5.0
6215,Player 1,2021-08-25,Strength Building,5.0
6216,Player 1,2021-08-27,Strength Building,3.0
6217,Player 1,2021-08-30,Strength Building,3.0
6218,Player 1,2021-08-31,Strength Building,3.0
6219,Player 1,2021-09-01,Strength Building,8.0
6220,Player 1,2021-09-02,Strength Building,8.0
6221,Player 1,2021-09-03,Strength Building,6.0
6222,Player 1,2021-09-06,Strength Building,6.0
6223,Player 1,2021-09-08,Strength Building,6.0
6224,Player 1,2021-09-09,Strength Building,5.0
6225,Player 1,2021-09-10,Strength Building,5.0
6226,Player 1,2021-09-13,Strength Building,5.0
6227,Player 1,2021-09-14,Strength Building,8.0
6228,Player 1,2021-09-15,Strength Building,8.0
6229,Player 1,2021-09-16,Strength Building,8.0
6230,Player 1,2021-09-20,Strength Building,8.0
6231,Player 1,2021-09-21,Strength Building,8.0
6232,Player 1,2021-09-23,Strength Building,8.0
6233,Player 1,2021-09-24,Strength Building,6.0
6234,Player 1,2021-09-30,Strength Building,6.0
6235,Player 1,2021-10-01,Strength Building,6.0
6236,Player 1,2021-10-07,Strength Building,8.0
6237,Player 1,2021-10-08,Strength Building,8.0
6238,Player 1,2021-10-13,Strength Building,7.0
6239,Player 1,2021-10-14,Strength Building,7.0
6240,Player 1,2021-10-15,Strength Building,10.0
6241,Player 1,2021-10-20,Strength Building,5.0
6242,Player 1,2021-10-22,Strength Building,5.0
6243,Player 1,2021-10-27,Strength Building,9.0
6244,Player 1,2021-10-28,Strength Building,9.0
6245,Player 1,2021-10-29,Strength Building,6.0
6246,Player 1,2021-11-03,Strength Building,8.0
6247,Player 1,2021-11-04,Strength Building,8.0
6248,Player 1,2021-11-05,Strength Building,4.0
6249,Player 1,2021-11-18,Strength Building,4.0
6250,Player 1,2021-11-19,Strength Building,7.0
6251,Player 1,2021-11-25,Strength Building,7.0
6252,Player 1,2021-11-26,Strength Building,7.0
6253,Player 1,2021-12-03,Strength Building,10.0
6254,Player 1,2021-12-08,Strength Building,4.0
6255,Player 1,2021-12-09,Strength Building,7.0
6256,Player 1,2021-12-15,Strength Building,7.0
6257,Player 1,2021-12-22,Strength Building,7.0
6258,Player 1,2021-12-23,Strength Building,5.0
6259,Player 1,2021-12-24,Strength Building,5.0
6260,Player 1,2021-12-29,Strength Building,10.0
6261,Player 1,2021-12-30,Strength Building,10.0
6262,Player 1,2021-12-31,Strength Building,10.0
6263,Player 1,2022-01-03,Strength Building,10.0
6264,Player 1,2022-01-04,Strength Building,10.0
6265,Player 1,2022-01-05,Strength Building,5.0
6266,Player 1,2022-01-06,Strength Building,10.0
6267,Player 1,2022-01-07,Strength Building,5.0
6268,Player 1,2022-01-10,Strength Building,6.0
6269,Player 1,2022-01-11,Strength Building,4.0
6270,Player 1,2022-01-12,Strength Building,4.0
6271,Player 1,2022-01-14,Strength Building,4.0
6272,Player 1,2022-01-17,Strength Building,9.0
6273,Player 1,2022-01-18,Strength Building,10.0
6274,Player 1,2022-01-19,Strength Building,10.0
6275,Player 1,2022-01-20,Strength Building,5.0
6276,Player 1,2022-01-21,Strength Building,5.0
6277,Player 1,2022-01-24,Strength Building,5.0
6278,Player 1,2022-01-25,Strength Building,6.0
6279,Player 1,2022-01-26,Strength Building,10.0
6280,Player 1,2022-01-27,Strength Building,10.0
6281,Player 1,2022-01-28,Strength Building,3.0
6282,Player 1,2022-01-31,Strength Building,9.0
6283,Player 1,2022-02-01,Strength Building,8.0
